coord_0,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,coord_21,coord_22,coord_23,coord_24,coord_25,coord_26,coord_27,coord_28,coord_29,coord_30,coord_31,coord_32,coord_33,coord_34,coord_35,coord_36,coord_37,coord_38,coord_39,coord_40,coord_41,coord_42,coord_43,coord_44,coord_45,coord_46,coord_47,coord_48,coord_49,coord_50,coord_51,coord_52,coord_53,coord_54,coord_55,coord_56,coord_57,coord_58,coord_59,coord_60,coord_61,coord_62,coord_63,coord_64,coord_65,coord_66,coord_67,coord_68,coord_69,coord_70,coord_71,coord_72,coord_73,coord_74,coord_75,coord_76,coord_77,coord_78,coord_79,coord_80,coord_81,coord_82,coord_83,coord_84,coord_85,coord_86,coord_87,coord_88,coord_89,coord_90,coord_91,coord_92,coord_93,coord_94,coord_95,coord_96,coord_97,coord_98,coord_99,coord_100,coord_101,coord_102,coord_103,coord_104,coord_105,coord_106,coord_107,coord_108,coord_109,coord_110,coord_111,coord_112,coord_113,coord_114,coord_115,coord_116,coord_117,coord_118,coord_119,coord_120,coord_121,coord_122,coord_123,coord_124,coord_125,coord_126,coord_127,coord_128,coord_129,coord_130,coord_131,label
0.5292336684701544,0.42365455681193964,0.4091234489661873,0.5787302503926178,0.5294435868167979,0.4400364754054675,0.5970109062575678,0.4871986848704267,0.5887371506497026,0.5529705446718355,0.5871574920788911,0.4890799066789102,0.49458088396739874,0.541082138551615,0.4243105100819266,0.5795904092109884,0.5743853653829719,0.4886466677634095,0.5499652627850938,0.4322440627390659,0.5447432465507165,0.4236383232024702,0.49271051144694955,0.5955096935104056,0.5275153648286588,0.43172848121095164,0.44234623995547284,0.586573162913325,0.5499484140326142,0.4003950159577689,0.5931601589980406,0.4144155295912978,0.5790304324956063,0.4623919773263249,0.4042810075350012,0.557088096728129,0.5938745156861016,0.4178013163249386,0.44494862414969755,0.5066678624090889,0.4797115675194749,0.5740539567766445,0.551105359324846,0.5356808894889232,0.563196023769304,0.45117775857115244,0.5775176012297162,0.5443635557358765,0.5226256364576283,0.5840968982365056,0.48712461308891664,0.48081598390293945,0.5756172669749493,0.5901528164248869,0.5945166324128542,0.44377987459352775,0.5011768656635965,0.5161614435896892,0.450066007050441,0.495821592727607,0.5272635475138898,0.5157522046828481,0.45965217909522954,0.46883123031410767,0.47150575648823495,0.5626944047024925,0.5014658598484609,0.4715092931916072,0.5383775323113809,0.5536791027741931,0.5372894710725147,0.576565515691011,0.5606336072924103,0.5538062490732509,0.5670761256110166,0.4277063059526591,0.4346374300155154,0.4404336874165393,0.5402723028002459,0.4826921190423921,0.4622833501719099,0.42533368018266837,0.5580156853545486,0.5377748968631817,0.573035988065141,0.407082190910118,0.5935108520914107,0.49750062278786517,0.5734746340904303,0.5439664457302597,0.5442897465213327,0.5008816819691515,0.6721103852020298,0.7020633083502572,0.7726875727621121,0.6862126719361754,0.6719031773942232,0.6920833553913592,0.7706329639937544,0.7930817471548994,0.779012244860347,0.7913801092956346,0.8281880605941632,0.833697332004755,0.6695281458135462,0.806504025742712,0.7436614410344213,0.825739339827418,0.7922773966563967,0.8284917951323428,0.650273472653287,0.7488978902079353,0.5063517524635145,0.4390307498540377,0.5616446739456802,0.44977299991161873,0.5920193580722153,0.5907012885349627,0.44161363681702365,0.4735401111929583,0.42642804715443616,0.5315867951211075,0.5910216527292699,0.43636075152651077,0.48394440807235617,0.4783089875163982,0.468679159575101,0.41449823561001725,0.4070196494150692,0.5637456783256536,0.4162454972120586,0.46019455288021877,SITTING
0.5532571158867707,0.4668676398054104,0.4949268457299847,0.4589691941940867,0.4582952031930411,0.5081741854454497,0.4407611986112972,0.4422308211939443,0.5553280551232309,0.5717510813881033,0.5525531251873788,0.4142210211318328,0.47623833408746835,0.5947064238562085,0.48704137650635837,0.5768395007997418,0.5991438847337829,0.46141126007786587,0.5143594815073245,0.5037236328719358,0.45856189884816095,0.4937560211509646,0.5398313792786908,0.5652764304566187,0.5529406959965637,0.40678324333060234,0.4027986836055476,0.4485991532823499,0.4792874024567562,0.4500318045616003,0.5361932890765144,0.5834773710337219,0.40900296655525703,0.4965212553007128,0.5916914854538706,0.5355200639071728,0.49475283182305774,0.4214968845511004,0.5553072024537844,0.514050959311507,0.4079698018610891,0.42382267445852784,0.4511632629330167,0.5899729452821144,0.49359224787328526,0.559414027738759,0.48734760428591906,0.4211420986643121,0.41109341633961266,0.47318283992217475,0.41675654515487837,0.5767409942379511,0.5674673698180602,0.5208424762296409,0.4855167341331953,0.4771450255768201,0.5690757495498607,0.5919904776156703,0.5073214186325035,0.5067447823969737,0.42829709477797817,0.4208266953133331,0.4556057137148613,0.5800502565279266,0.5188851810998543,0.5145621744460003,0.5080312907070812,0.5484033719839954,0.5051676664452959,0.40781985465916626,0.44083316015857227,0.5790798087967675,0.4096923010087293,0.4782670401900035,0.5640543580838202,0.5528932197322651,0.451041451383563,0.5334997809839606,0.5638151867240924,0.5755698070051449,0.4102846824853482,0.5835146908287056,0.5716833296590662,0.5602864263978261,0.41550485238475354,0.48262996365572547,0.5662180282926234,0.5030099749878467,0.4795241816860989,0.40139086933642715,0.40708478690807576,0.4060418454081007,0.8084495140939065,0.7954813330821844,0.7742166012547701,0.7791699243546246,0.692962826706282,0.832000402132225,0.8100788709531623,0.7083498910774132,0.7825298773151191,0.6505389682160974,0.7566694953523321,0.669877627097796,0.7566901569401883,0.7633483130472822,0.6619224720987369,0.8193299719811179,0.8240757834074947,0.6706543631957042,0.7337645456060584,0.708672722630719,0.4442132512027631,0.588897178301995,0.4082199577325302,0.5569908708320725,0.47044410642200074,0.4695549101165572,0.47057515896873175,0.5342260404837842,0.4010876096233469,0.4491027700780868,0.5972710716075744,0.48566622896688855,0.4356582125644365,0.438610053117598,0.43322882374707256,0.49312878509236957,0.5843992255335398,0.5788378001218699,0.5665818371938831,0.4092588555357648,SITTING
0.4172371621166392,0.4748541021240385,0.5918149002831508,0.5916479296178576,0.44952670868088324,0.528601566848387,0.5134623801587163,0.5993590267994323,0.4190594445970355,0.5902695380348877,0.40243144137356507,0.4182814667526414,0.5350741804325336,0.5429135668909074,0.45246814804135976,0.4731164871267412,0.5977002115288856,0.4983657852317627,0.4978803263654828,0.5384237932892935,0.41074599134722045,0.438246769106436,0.47743718840970495,0.45522925666209046,0.5415216197561058,0.554118689479062,0.4287590245365041,0.5026331392819875,0.491023497223331,0.4734533711465597,0.5174159194393275,0.4313082684559305,0.5115492813960761,0.5058379934469276,0.4685276710328062,0.526370771968589,0.40406274121364627,0.4580623726643162,0.43715606187550266,0.4647112289045552,0.5445097868925809,0.4755184021819444,0.536045235491156,0.4673959448965455,0.5257827995398732,0.5895256049563986,0.4057915580935916,0.48225846215848206,0.4313482926760812,0.4899185409190899,0.4479668711368281,0.553675615249249,0.574981239760753,0.5282251530224541,0.4294350705773011,0.5830275438412926,0.5790857328607947,0.46344755426903333,0.4958724816021904,0.4523201279358939,0.4445725686305292,0.49736311859017274,0.5675340090647778,0.47277776959906026,0.4623982635275779,0.47498121757947454,0.5366880728768341,0.44922913802214426,0.5823534830920354,0.418107180524341,0.48987554096738145,0.41024335878988266,0.47003534400960795,0.44949053809372885,0.5403391605647259,0.44442897467271325,0.424590348750889,0.5715970328124069,0.48205594886110414,0.46752490778922584,0.5405885561825652,0.45935821816835143,0.5623089782470023,0.43401514897078397,0.5970065375138702,0.5329687100651848,0.5788257566867899,0.5924835506195842,0.5816776594607673,0.5091573436757207,0.4237148112789796,0.560130220965815,0.6955682377408647,0.8032391924930209,0.6885208704689736,0.7472767057316936,0.725306635119745,0.7405742794374695,0.6913136144211958,0.7971782645481916,0.7362893454192386,0.7820836058553213,0.8148205739177645,0.8237348695971097,0.7719270614518712,0.7184363706417529,0.7012916515791063,0.8074596695609295,0.7047549542809963,0.7999872374831378,0.7640516896695513,0.6752463505907693,0.4515510769389585,0.5790217769239189,0.4357412445252094,0.4148475218260067,0.5518356229635868,0.5364777895166128,0.45411578947615333,0.5310186017308417,0.5610950953912549,0.4647344732581442,0.5129956254267558,0.5432941075143848,0.5508262278850378,0.5867204748981392,0.5158554663059274,0.5843040318976137,0.5971892365441114,0.5329840151473492,0.5512538469979198,0.5519278661714444,SITTING
0.51827243591109,0.5965865456698053,0.4650632766749377,0.596300034044029,0.5019817336978135,0.4471492507670971,0.5456261072517687,0.4494013181281932,0.4628913582569164,0.5787648353303585,0.4675635375466573,0.4941801488091988,0.5753310727638974,0.45363937768565804,0.5001326079594274,0.5654336978189212,0.5150079443888842,0.49639317591790966,0.5661638567821169,0.522457552108391,0.4683171503563791,0.5934362982430126,0.42778175297589355,0.4480208742622354,0.47989778287124524,0.42235995696929796,0.5179306356166764,0.47971342368125075,0.4450903993532477,0.5086147482484333,0.5712064819913244,0.5921230220232836,0.48403032569713134,0.5352919079349319,0.49622647357341576,0.4792200227777331,0.5615350655802176,0.5741987483527293,0.5504304168644581,0.5441544216655214,0.5190121174111617,0.5363232791810314,0.4921039838918045,0.526768145611105,0.5473410537274873,0.4762238662615551,0.4027194154436862,0.5225872138692272,0.4918560962384962,0.4431421003331191,0.5513417979049111,0.4475062345151478,0.4372628376527001,0.41702894822828107,0.47607621492726016,0.48681927312956036,0.55474691106333,0.5537188064930433,0.41968414722247704,0.5768141755821692,0.5227935502586012,0.4983665956397143,0.48397028156864774,0.5095617428648234,0.5904113867151324,0.46410224399341055,0.5690965059952006,0.4967712913102178,0.4574366007500297,0.5218875116387598,0.43939889646897057,0.5311175140128329,0.4381003718311916,0.49597017624370504,0.5880206696740442,0.549407758253981,0.46472540381605404,0.4429302348513073,0.4903816075021731,0.4410262500932976,0.5227353307110902,0.5726326008415502,0.5145719820678571,0.40841156506242776,0.49692298673978236,0.4002568030717366,0.454400958819937,0.41698160282771235,0.5071724817950964,0.4164445176548737,0.5691652667659228,0.45635836341864416,0.6511773083234867,0.8242164021166245,0.8315766380814076,0.746560511691749,0.8368477603147692,0.6527524471338797,0.7002121396469105,0.848961721099899,0.764309676799633,0.8354597862239768,0.707240508964633,0.6766830985671114,0.8459739694626313,0.7038284312145449,0.7969002824732518,0.6971133325981786,0.7731964291129491,0.7166966604733322,0.6524285981027065,0.7359818844918569,0.5632557305075391,0.45761149448137606,0.518331644872797,0.5631270718962793,0.4630109174688316,0.4680703056090664,0.48189753756143383,0.4790107242218029,0.5429343807570011,0.4653913343554731,0.5930238445076772,0.43996106883173397,0.5334739222661928,0.5268179201965889,0.4098434151304246,0.5913337925351332,0.5050432740492943,0.4392650052789543,0.5199603542085365,0.5377884085349409,SITTING
0.4271375126665195,0.4819455108690277,0.5766414526399015,0.44732590048373405,0.44542793614865744,0.5748789403019309,0.43892282415566686,0.48319113165919036,0.5083663655829193,0.49910455152464017,0.4541625311605157,0.40876813421434643,0.48920949631517946,0.591709243322116,0.4819879383997413,0.5306119379141039,0.44839171042945175,0.44799284398730094,0.5516924116119131,0.411100750619231,0.48580352050948794,0.4176777294880458,0.5823628980409523,0.5992975870146487,0.4200157212422218,0.4713079611116006,0.422049772236896,0.536296986369669,0.4924007044995047,0.4253698808684578,0.5402241305362079,0.48506201806288535,0.48492358312985256,0.44485398804918014,0.4144168976232196,0.5072501835214066,0.48371419707934227,0.4650863359203915,0.4830953972479289,0.4396496184903545,0.5040645991616953,0.5558857336695441,0.5211909725533967,0.4249863275754282,0.548006531248023,0.446950885181175,0.58507876000591,0.5175361671378741,0.46782766739648285,0.4138415555861839,0.41967364015319425,0.4822820241948024,0.4991728145647647,0.5972041142992774,0.4453823584700473,0.5019656562034217,0.44887033011799404,0.4294056426487854,0.45758026220469683,0.5269077512202469,0.45114595255641343,0.5702384056530518,0.5496733123280803,0.5598285649903402,0.5637023538881141,0.4604935542101318,0.5133035991689872,0.5804959568123073,0.46110321782342656,0.4880571474882309,0.46064508036205404,0.4285810482587957,0.47953490159738604,0.4264326441318139,0.5570307030981944,0.5630927268275628,0.4973912339217735,0.44235562164155584,0.4468911523536737,0.4005534845456951,0.4682201881427497,0.44250932151793615,0.5109363563908158,0.5964893260621476,0.5684194389490754,0.4800235547817975,0.5672033585278374,0.5150210895717101,0.5877081052301029,0.5302070484755991,0.45214018448255106,0.47769288073497745,0.8476987256147722,0.729524838599979,0.7172835398255005,0.8456454480371014,0.8104949590313337,0.7442215417023843,0.7918236719711544,0.777499536098558,0.6681232297376416,0.8100301765551708,0.6648989326069109,0.6772291093490829,0.7908880272843675,0.788219902215334,0.8200979476331569,0.7748119795532048,0.7692728754092483,0.7892011364078282,0.7935212949072723,0.827515800558035,0.5106934721520735,0.4902675109810667,0.4659124229396753,0.5850579681248246,0.43855806800222336,0.5798795917897395,0.4584260699407462,0.5035072629709842,0.5683132834318183,0.5235338765095918,0.5113464765576122,0.5286049750504864,0.5234519259606627,0.5994699436504405,0.4451792229082285,0.5061898759454144,0.417825161245134,0.518868064720748,0.4072233036537045,0.5626112582987962,SITTING
0.4686950842946437,0.5821761899682955,0.43546377207865955,0.4212004509350785,0.5196043191011068,0.4071034065870201,0.5993638108719341,0.4733134902227557,0.5924739518735183,0.5728363721581611,0.5482969239464814,0.44077562429773853,0.436886306752556,0.581175588927973,0.45566555636593287,0.517062910582515,0.5566695292550222,0.5273204305489778,0.43648414026731847,0.5587213491191724,0.49211582160993506,0.40896512517112915,0.5425851176847253,0.46331465840003855,0.49079634598959765,0.5446027150496631,0.4566364539455607,0.5715098652782653,0.5350329701735833,0.5386744354346669,0.5829650085770733,0.5990084241478055,0.4798372843959183,0.487032777791099,0.43698279121855776,0.4943913123134392,0.41299212273653474,0.44202896414987664,0.4580183539694766,0.5142805836703737,0.44279996110449366,0.5751132515334797,0.5527059301408341,0.5013104519126222,0.4404934365669797,0.5169184817620285,0.4858248825436193,0.5689571136574091,0.5466832473818313,0.43795228984679074,0.5325880866324412,0.5068605154689013,0.583139404502904,0.4753975123771347,0.40869968575816384,0.4222346822167145,0.5534544303654634,0.5558276490131223,0.5395249560581061,0.5284958128249466,0.5174778999417132,0.4278780017046879,0.5770813967940333,0.40789487593439927,0.5292446438028909,0.5843468609922977,0.5908931156693775,0.5137167426073141,0.5320128542364246,0.42085054660758153,0.4792099929893576,0.5211039074298898,0.49715258435212495,0.433594287124346,0.46207327121853425,0.43714401857967444,0.4439661697979099,0.4889371894098458,0.44825940500186795,0.5964847893325782,0.5412050067537866,0.526034192205331,0.4519815462983376,0.4204055400471142,0.5665323689872892,0.4047187911051199,0.5347873895623969,0.559999350183223,0.5335484809472896,0.5807697794166773,0.4233927068656202,0.410677960001509,0.7465357846869097,0.82554485745313,0.6646410547522064,0.7341282742341863,0.773479656015106,0.8140065027804793,0.721372450343974,0.7074312983220796,0.7377365212724423,0.7574139235622406,0.7758521262281491,0.688679489051691,0.7818935416975028,0.7798477069993177,0.7433824004727406,0.6784485910306757,0.7764459001752047,0.8122553438864779,0.8293697004699679,0.8486527178347576,0.47006791892709954,0.4629218581683621,0.5342675877162595,0.5190155893192209,0.41844508019328197,0.505572529625735,0.524799176251501,0.4016109919604288,0.5455404428481162,0.5379216054265618,0.5632694960265731,0.4912723580917735,0.45762086242884564,0.5362086830685311,0.5760905987478304,0.46623847106996613,0.5055989897412868,0.5703700036279364,0.4374965312566005,0.5371961922812458,SITTING
0.5222490719451607,0.44900031552466935,0.516830589758214,0.41068385867426727,0.5257857498681935,0.5304140715873557,0.5406110374325477,0.4676487461746073,0.4857337471773041,0.4819936652637355,0.4669716709551382,0.5206297054482034,0.4112690009567175,0.5296645460228407,0.5580476658365013,0.47806197836918773,0.5123409873805438,0.5520396259632973,0.5924329298048386,0.5187096922569295,0.5891548584697301,0.48297028699739397,0.5217864061501245,0.5538306230695933,0.4292787208368486,0.5143848159117481,0.5348089307031051,0.4128257818482932,0.4274259333081788,0.4605982462979525,0.5060220595960493,0.5671316869981636,0.5815543198122046,0.5204704372739902,0.5629062987121111,0.5540183895305372,0.4682976407750534,0.5151398457974227,0.5897582903999601,0.4679632989304309,0.597264797690529,0.4390606293351252,0.4347571577304709,0.5530191875545822,0.47702786388614915,0.4314118267369619,0.41676210387941215,0.5791734142612387,0.5691662351116961,0.5691143948040105,0.5660936075735632,0.4024005031894808,0.5724220817654719,0.5689682471269744,0.5330267286186745,0.5035074926821125,0.4356674053235928,0.5119219324616207,0.5493158272067928,0.5185849301565335,0.5405229669433321,0.5322843843768128,0.5178271739764024,0.4656657947488473,0.41475134621306026,0.5970160611997988,0.4484529672509722,0.41705357242820523,0.4014158422772707,0.46309867400603677,0.47681599457810875,0.5481753539614831,0.5419239424982527,0.5561528293108733,0.5190911825144515,0.5996152032076898,0.4757421845582525,0.4763589585118223,0.4278742275814056,0.45763393888132736,0.44373854027679577,0.5418563525179749,0.4463400017018315,0.4088174158097235,0.46298624201416605,0.5857933003949303,0.5755999624608398,0.565346146538755,0.4123398767983788,0.5906162494603744,0.5857469388080572,0.5934843761115935,0.8191912418544184,0.7915157442886847,0.8454622263807157,0.816918788593946,0.8314764799555532,0.8036524194298987,0.8025840957990329,0.7020278713913239,0.7678561667450978,0.6773053976694154,0.829178796045001,0.7220854545053416,0.6627475205982485,0.7811900944226674,0.8434238523066122,0.7368512847208211,0.7904148562852689,0.6512163845701922,0.6504429592475323,0.7462420780514563,0.5214421173010635,0.5283889179817405,0.501885606956178,0.48619482587960516,0.5586414740809096,0.5380705157385387,0.5202969881728924,0.4256112545434519,0.46514192427429457,0.5764522865671999,0.4583323200740347,0.49614210441242423,0.5362213370784572,0.45082130548300015,0.5919640473791893,0.5723738266783289,0.5651143199774709,0.560135368540371,0.4210332992988255,0.5923955083805611,SITTING
0.5047190048337309,0.5653651201788874,0.511714523296434,0.48617727211400286,0.4909905511780908,0.5648800738893466,0.5441091631855399,0.46748070276355264,0.4447433545633225,0.5193117738830745,0.4144895293560495,0.4782579609590444,0.4639857849728598,0.4797696605303355,0.5813943443124859,0.5634579627811515,0.4472074752074093,0.5080986803630951,0.5104801877963224,0.4512679669004093,0.5531206659278843,0.4782475659552458,0.4776333391120318,0.5072091609448278,0.5580408128785965,0.44608267834120097,0.5045980129778863,0.5981104871574706,0.49180913582032304,0.550406594095938,0.43479855314120996,0.4529081676131387,0.5015644674196932,0.43124273714700856,0.5080305384345268,0.47815677070233353,0.5974557472660958,0.5211924564050914,0.5931942969808492,0.5991287637126383,0.48675719996770517,0.545700906068876,0.5601589162943067,0.5796922970802898,0.46174757425033836,0.4931069130688948,0.5334213649501067,0.42584810751875835,0.5791852741610127,0.5910281663333128,0.49023631839753856,0.43185134180774754,0.4677121361928801,0.4113867490120181,0.573346056546582,0.43613937562934585,0.53713484812887,0.49190665763068814,0.5734028709716579,0.5627336399183014,0.564933552773716,0.5782725728212634,0.5560598612927266,0.5872192239722795,0.49687577601270694,0.4044671274708247,0.5301058058199026,0.4846519697142868,0.4881813454749186,0.5906636966978742,0.49421652109479935,0.43596022397768464,0.41909269069641725,0.5329383881460936,0.544679193307839,0.4911768250051959,0.5937765643314508,0.45083340713636727,0.49154492975751374,0.48703409488682803,0.4336406937689996,0.5154549528187634,0.49032262136673155,0.45496798605807137,0.544682720527274,0.5281941546030423,0.5366803880688132,0.4272308634454494,0.4112748361132164,0.4211701320770324,0.5450219225806722,0.5907211351688844,0.6973004044662887,0.8017655617727779,0.8016686021984413,0.6933960494095415,0.8115464916271448,0.7205920131991983,0.6947106609440046,0.8292227573131512,0.7734555810539668,0.8052821873314798,0.8217687737290212,0.6836843101152217,0.6987697319539791,0.6812526618826878,0.7082846025608556,0.8290332549156597,0.6630795692999514,0.807649378093849,0.8483289170601145,0.6823705562334866,0.47843763175066845,0.49837493677640604,0.5443526760700044,0.46059536223932734,0.41098623320357075,0.5255226377530574,0.5199291719353986,0.4508176967450991,0.4065165358873014,0.5850068068676242,0.5303417524484955,0.559726236755954,0.4807859325955451,0.4505670267413358,0.4532926807241678,0.47300270956466683,0.4030766211385609,0.5237463044328167,0.4235379988800155,0.570579022383268,SITTING
0.548412549517727,0.4887813333046779,0.5393063771551869,0.4250442167740792,0.533089742945057,0.581290396829398,0.5977364000433292,0.4861155928917702,0.5184530225032674,0.45622951721879584,0.476952306931364,0.4506036121841244,0.50170977286248,0.5273427763096253,0.5095239296336301,0.5929285064012831,0.45725552928832025,0.599492878960532,0.5935010205932156,0.4957343531602748,0.5517104132714992,0.41941966950070003,0.4108788319105594,0.4344958454481735,0.5128899503553143,0.5096522280230003,0.5120863927289323,0.5016114205324306,0.5941685401050328,0.4194739709222523,0.4948814499932527,0.4475367561966155,0.5756182855743665,0.5719578719261118,0.4726367387813436,0.43091504886260273,0.5726573652514171,0.40649872359286854,0.5878000181532431,0.5228661669433015,0.5716353801060563,0.5683141173642334,0.5373712475873184,0.5160046747830178,0.5821424159356845,0.5064414865657014,0.5575491046299348,0.44608428445514153,0.5945296856265774,0.4043995322662172,0.5467654100147203,0.4016580974904809,0.4856564774343126,0.5998215113317608,0.5091499716337529,0.5742795066298584,0.5668140638720517,0.5818436491398055,0.4076660145155395,0.591155154517073,0.5823149768655823,0.5149823253960988,0.46816721794661,0.40688261751166044,0.47571619850059,0.58157419122852,0.47924757441838733,0.5107193159608431,0.5115765713758452,0.42843795471146456,0.4917143511983961,0.5589956235796096,0.4493876232868157,0.4480561902845219,0.5202301503915576,0.46099664929046125,0.47529182283312055,0.49471641637275315,0.5362196151739491,0.5724698840071571,0.5149982898816983,0.4681236420869418,0.4880616771785807,0.49943567832628466,0.5052734260628983,0.5914266530969077,0.5910397931578384,0.5768133104849996,0.526035143237106,0.567943623949796,0.5341643791451071,0.5113643471676325,0.6619624508278308,0.6513552989152707,0.7834101906888342,0.7604875816985366,0.7808554810824717,0.7723674919418995,0.7645938674036226,0.707294440433536,0.8088767402452817,0.6533748585963246,0.6601602662592843,0.6776924698115967,0.7661084902851545,0.7681866075100778,0.7596638093362873,0.6587227776282247,0.7129995628719425,0.6843692659309725,0.8497704834001714,0.8492062748146563,0.49609527270101017,0.4520398162672246,0.4689816207772582,0.44859288914903045,0.4853183092950645,0.5644912113070046,0.4853707900633958,0.5665685688463424,0.5690358928507754,0.5697064602969645,0.4144090614500584,0.45390282150574074,0.5046521605713258,0.5750268849107885,0.50404512044214,0.4162932431536006,0.42077691222895175,0.4699610252539403,0.45827565667894515,0.417474991721134,SITTING
0.4892142667940925,0.5416942367194896,0.49238781095484985,0.4520131835422267,0.5307823044791942,0.568259274962549,0.519601349329866,0.5609242177238483,0.528115169288712,0.4369667830038867,0.4652173818491654,0.5066500324246396,0.45856958623893235,0.5931088091575094,0.5228224544869874,0.5182204644929886,0.5220159798289279,0.4929132224395446,0.5695717201123351,0.5307875910665099,0.5320652777064523,0.5142815525797103,0.4556593228303031,0.5429256285138269,0.5902107131955193,0.5778825668189498,0.5674685783483224,0.551422492291792,0.5116472033250182,0.41210144748799177,0.5312029306003943,0.46725858734342884,0.5732468817784153,0.541058213175086,0.5513872073704305,0.5849695769135295,0.5167276744421259,0.4758955523011363,0.5264198264987432,0.4624979649302623,0.5945233806032265,0.4051495096991732,0.4535135681117816,0.5355515477298968,0.4829154794379414,0.5159863341389211,0.4734925535941353,0.5760905771062744,0.4817980988655858,0.48031316986707184,0.5685180612194671,0.5670331381179371,0.5818822146151241,0.5091111442543165,0.5544144339910879,0.5605406961799215,0.44138436217185156,0.517585059794902,0.4139549856654925,0.5523427425009433,0.5534861818383406,0.581141094569464,0.4766376172654976,0.5517266515757281,0.5160644511927093,0.5499648227833909,0.404000089487344,0.568298878304829,0.4837804266027473,0.5758054550091789,0.5250207039943944,0.4793624644814034,0.43773766108126017,0.5316436109967442,0.5905420246623578,0.41150722416047325,0.4381188346034019,0.5740697935560026,0.43680745048477576,0.4145859265373686,0.4408854791857097,0.5266272415731245,0.4428754403126925,0.4445224908974998,0.48203290020929584,0.4812036475006568,0.542950652068001,0.45994676919724575,0.4631189261215985,0.4070996972917074,0.5804005475158033,0.4945460938335011,0.7914721821807524,0.7303278408328652,0.6531257611592927,0.7519754018322142,0.8139288348375764,0.6803312481913466,0.8141712842987803,0.7615081423776624,0.7831316227396945,0.6526247283380475,0.7523824169567704,0.7016943771517187,0.8032979158006316,0.7613195695490713,0.6834155843347405,0.6537310500136617,0.6654638756827861,0.7947891653932309,0.7416845766851026,0.8027285108056972,0.49522694485370267,0.5613501733489271,0.4094841068985243,0.5858965771241562,0.4692148460000799,0.5458798383841866,0.5905952506884207,0.5022638198532569,0.48970553446588233,0.5692270198123673,0.48214994904491415,0.5287552485361898,0.40531719320879855,0.5345752676287575,0.42878053243695113,0.40781596121945096,0.5635706821913831,0.4507339104287047,0.44220647743035507,0.5431605707512127,SITTING
